ID,Age,Height,Weight,Position,PreferredFoot,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Prospect
TRAIN_1677,1,0.454545455,0.42,1,1,0.5,0.5,0.403227422,0.521124801,0.249996964,0.500005323,0.0606043159,0.508770052,0.337836392,0.63736,0.716224091,0.374998559,0.494119815,0.62069476,0.392855663,0.451218843,0.21127727,0.61728802,0.592591454,0.499994875,0.559999595,0.482758621,0.608106054,0.5675684,0.483875146,0.487500633,0.515146625,0.530125155,0.675321235,0.0632936773,0.639530435,0.424659111,0.626666972,0.44926804,0.0886057411,0.171056698,0.0657854017,0.0810788313,0.0548007956,0.101445453,0.0135063623,0.0133291093,0.577462472,0.557146735,0.588233322,0.588233322,0.588233322,0.557146735,0.552242147,0.529414965,0.426468852,0.529414965,0.32811928,0.281245557,0.32811928,0.296875171,0.276922395,0.296875171,0.0597014925,0
TRAIN_1678,0.4,0.5,0.42,1,1,0.5,0.5,0.564520617,0.577471875,0.357145459,0.548387784,0.0909122314,0.385967916,0.297296976,0.64835,0.68919385,0.583340058,0.635295442,0.666663142,0.416666667,0.402443174,0.295773981,0.69135599,0.679014243,0.650003587,0.533328604,0.482758621,0.635136368,0.581084134,0.500005887,0.462501898,0.409087975,0.638561036,0.428577737,0.151895914,0.662790062,0.465761464,0.679998624,0.434785224,0.151897166,0.118422107,0.131581856,0.108109072,0.0684949672,0.115939544,0.0540495033,0.119997184,0.619720337,0.614288041,0.661763884,0.661763884,0.661763884,0.614288041,0.626860994,0.588234014,0.514701936,0.588234014,0.39062136,0.328123462,0.39062136,0.359371753,0.292308204,0.359371753,0.104477612,1
TRAIN_1679,0.2,0.409090909,0.54,1,1,0.5,0.5,0.467742474,0.563385106,0.339283329,0.548387784,0.242428779,0.543860963,0.351357458,0.67033,0.770272681,0.500005764,0.55294214,0.655168403,0.404755986,0.475606678,0.352113009,0.679016822,0.604939031,0.587499103,0.57333509,0.362063448,0.648646457,0.472968532,0.548386337,0.487500633,0.590901267,0.614463009,0.584415154,0.354431226,0.697679502,0.465761464,0.853340825,0.478257732,0.227840115,0.276314434,0.28946903,0.121618247,0.109589536,0.0579631779,0.0945926443,0.0799981227,0.605634382,0.6,0.632358365,0.632358365,0.632358365,0.6,0.611939463,0.573531972,0.514701936,0.573531972,0.437503467,0.406249658,0.437503467,0.421868335,0.415383593,0.421868335,0.104477612,1
TRAIN_1680,0.8,0.704545455,0.72,0.0714285714,1,0,1,0.467742474,0.239442952,0.553568176,0.580642758,0.878791368,0.807016042,0.405406048,0.31868,0.972981651,0.763888088,0.399995906,0.678157881,0.416666667,0.317074777,0.746486205,0.728395469,0.506178912,0.650003587,0.479996757,0.637925517,0.500005068,0.5,0.758062427,0.674996203,0.787871942,0.253013564,0.844162582,0.835449806,0.383718261,0.520545423,0.479996331,0.681161512,0.873417151,0.894730817,0.802632742,0.0135091746,0.123283708,0.0579631779,0.040543141,0.026669952,0.535214888,0.557146735,0.573536151,0.573536151,0.573536151,0.557146735,0.611939463,0.617648979,0.676471535,0.617648979,0.781253813,0.828117993,0.781253813,0.812499316,0.876924611,0.812499316,0.0746268657,0
TRAIN_1681,0.4,0.409090909,0.42,1,0,0.5,0.5,0.564520617,0.450701662,0.196422717,0.403229755,0.0303079155,0.105262031,0.297296976,0.58242,0.594593952,0.347228146,0.458828466,0.517242109,0.297622007,0.30488086,0.267604467,0.543209063,0.65431909,0.662498334,0.719995136,0.172413793,0.581085875,0.391884397,0.338710247,0.237493039,0.0909120248,0.554223182,0.402602994,0.151895914,0.558143602,0.342465911,0.5866711,0.333333333,0.113920058,0.0789518871,0.0526327424,0.0945998977,0.0821891387,0.115939544,0.121617396,0,0.478871067,0.499994571,0.500005588,0.500005588,0.500005588,0.499994571,0.477612107,0.455882993,0.352943071,0.455882993,0.265628293,0.20311936,0.265628293,0.249997266,0.184618622,0.249997266,0.0597014925,1
TRAIN_1682,0.8,0.386363636,0.44,0.785714286,1,0.5,0,0.741939792,0.507048736,0.696428788,0.677418325,0.212120863,0.385967916,0.770272681,0.56044,0.540545362,0.694444765,0.494119815,0.724136837,0.761900323,0.719517951,0.647886991,0.765434947,0.839512245,0.775002306,0.813333468,0.517241379,0.797297982,0.594589598,0.41935218,0.687500633,0.272725317,0.626506782,0.493509074,0.25316357,0.616281739,0.671238709,0.5866711,0.710139175,0.265817223,0.30263173,0.276316371,0.0540604821,0.0410945693,0.0579631779,0.0945926443,0.119997184,0.605634382,0.728570653,0.705888927,0.705888927,0.705888927,0.728570653,0.731345288,0.735297958,0.647056929,0.735297958,0.593747573,0.484375854,0.593747573,0.531242822,0.35384036,0.531242822,0.0895522388,0
TRAIN_1683,0.8,0.727272727,0.62,0.357142857,1,0.5,0.5,0.241945356,0.478875199,0.625004554,0.370964136,0.151516547,0.438598932,0.0945998977,0.04396,0.0540604821,0.194450529,0.0588223253,0,0.0952336565,0.0731744795,0.183107756,0.0370394787,0.0864227892,0.212502947,0.146660046,0.258626207,0.0675707177,0.337831731,0.112903416,0.0875006328,0.484842617,0.0361418,0.220779794,0.0379739785,0.0581381368,0.315068178,0.159994955,0.10145189,0.0126515254,0.0394816672,0.0394690305,0.581084777,0.671231391,0.797095906,0.675678926,0.613338496,0.0422578655,0.0428532653,0.0441138668,0.0441138668,0.0441138668,0.0428532653,0.0746300401,0.0441170069,0.0882330839,0.0441170069,0.0468710132,0.062496582,0.0468710132,0.031248291,0.0461574248,0.031248291,0.626865672,0
TRAIN_1684,0.8,0.454545455,0.46,0,1,0.5,0.5,0.645161649,0.478875199,0.767853023,0.709683944,0.681824463,0.596491979,0.716224091,0.53846,0.594593952,0.777779059,0.694117767,0.735631576,0.773811003,0.646343471,0.774655719,0.802463438,0.777784609,0.687498078,0.799997973,0.637925517,0.837838386,0.4324316,0.387102471,0.674996203,0.5,0.602408755,0.779220206,0.772156129,0.755817639,0.753431908,0.613331193,0.826085911,0.620251453,0.750002862,0.723683629,0.027030241,0.095895365,0.115939544,0.0675678926,0.106668075,0.633806292,0.742858694,0.735294446,0.735294446,0.735294446,0.742858694,0.791042604,0.764702042,0.764704619,0.764702042,0.796873787,0.781251025,0.796873787,0.781251025,0.707691796,0.781251025,0.104477612,0
TRAIN_1685,0.8,0.272727273,0.38,0.857142857,1,0.5,0.5,0.741939792,0.535211569,0.464281811,0.580642758,0.181812948,0.315786094,0.581084777,0.67033,0.45946653,0.569449088,0.55294214,0.68965262,0.392855663,0.426831008,0.436621551,0.641977343,0.802469515,0.80000205,0.813333468,0.258626207,0.932429282,0.540536932,0.258068314,0.499994937,0.363637342,0.530125155,0.259736389,0.24050929,0.616281739,0.547943156,0.60000688,0.391300687,0.240502907,0.315796101,0.184214598,0.0135091746,0.0274003978,0.101445453,0.108111034,0.026669952,0.577462472,0.657141306,0.647066713,0.647066713,0.647066713,0.657141306,0.641793718,0.632351021,0.529409239,0.632351021,0.468754507,0.375001367,0.468754507,0.437497949,0.292308204,0.437497949,0.0298507463,0
TRAIN_1686,0.8,0.477272727,0.4,0,1,1,0.5,0.806454844,0.605634707,0.607142423,0.59678089,0.575758274,0.614032084,0.621624193,0.67033,0.702703024,0.680553794,0.564702511,0.666663142,0.714288673,0.390249256,0.647886991,0.716045313,0.827164669,0.862496284,0.773337116,0.465522759,0.702707085,0.675673733,0.758062427,0.712499367,0.575754642,0.686746609,0.54545856,0.430379183,0.627911552,0.630136356,0.60000688,0.550719931,0.670880087,0.657898051,0.565785402,0.0540604821,0.0821891387,0.0724572695,0.0810742549,0.133338027,0.661978203,0.699994571,0.705888927,0.705888927,0.705888927,0.699994571,0.716412564,0.705882993,0.661764232,0.705882993,0.687500693,0.624998633,0.687500693,0.687495215,0.615388024,0.687495215,0.0895522388,0
TRAIN_1687,0.8,0.681818182,0.5,0.357142857,1,0.5,0.5,0.532257526,0.633808244,0.714290918,0.612908377,0.36363741,0.596491979,0.0675696567,0.08791,0.0675696567,0.41667147,0.129415257,0.114936816,0.166666667,0.170736794,0.492960579,0.259254376,0.30863818,0.287502178,0.42666491,0.448275862,0.270272736,0.391884397,0.645159011,0.312499367,0.469695992,0.108435882,0.168830309,0.0886022368,0.127906087,0.671238709,0.146670642,0.579709622,0.164548691,0.0657989629,0.0657854017,0.824321271,0.821915496,0.869566364,0.797296322,0.813333803,0.154924943,0.2,0.220591687,0.220591687,0.220591687,0.2,0.283587436,0.235297958,0.308821161,0.235297958,0.171875173,0.234378589,0.171875173,0.156252393,0.138461198,0.156252393,0.805970149,0
TRAIN_1688,1,0.386363636,0.3,0.714285714,1,0.5,1,0.451616493,0.253519016,0.374995446,0.241933595,0.63636259,0.315786094,0.527036187,0.36264,0.635133367,0.458332853,0.388235535,0.37930524,0.404755986,0.268299108,0.535208935,0.395062135,0.567906548,0.587499103,0.4533359,0.327591724,0.810808072,0.337831731,0.516136629,0.550002531,0.136362658,0.409635018,0.649357531,0.632914494,0.383718261,0.369863644,0.359997248,0.333333333,0.696194403,0.671050975,0.684214598,0.0405394156,0.0410945693,0.086951361,0.0945926443,0.053339904,0.366193708,0.414288041,0.39705833,0.39705833,0.39705833,0.414288041,0.417914792,0.441180952,0.441176155,0.441180952,0.593747573,0.546872437,0.593747573,0.609369019,0.584616407,0.609369019,0.0597014925,0
TRAIN_1689,0.2,0.363636364,0.46,0,1,0.5,0.5,0.516131545,0.295779322,0.464281811,0.435484729,0.424241726,0.315786094,0.391896874,0.3956,0.486484879,0.5972195,0.411766512,0.540231587,0.511900323,0.451218843,0.549299607,0.567898386,0.64198176,0.612498847,0.666663289,0.275862069,0.689186861,0.351347465,0.338710247,0.412494305,0.348479959,0.421689273,0.389610103,0.392405204,0.430237515,0.520545423,0.573335321,0.594204468,0.531645712,0.513158648,0.434214598,0.0945998977,0.0821891387,0.0289881832,0.0270247516,0.0133291093,0.422537528,0.499994571,0.500005588,0.500005588,0.500005588,0.499994571,0.537309423,0.514702042,0.499994632,0.514702042,0.499994453,0.484375854,0.499994453,0.499994531,0.446155209,0.499994531,0.0447761194,1
TRAIN_1690,0.4,0.25,0.32,0.714285714,1,0.5,1,0.516131545,0.183095878,0.267859094,0.483877836,0.590912231,0.29824599,0.513515121,0.2967,0.567575603,0.388889529,0.294121862,0.597705282,0.30952233,0.268299108,0.352113009,0.567898386,0.64198176,0.612498847,0.679998784,0.517241379,0.837838386,0.270263331,0.516136629,0.512499367,0.166666667,0.337351418,0.584415154,0.582275097,0.372088448,0.273977332,0.400004587,0.405795532,0.696194403,0.605263459,0.618418144,0.108109072,0.136989934,0.0724572695,0.0810742549,0.0133291093,0.380279663,0.485717388,0.455880545,0.455880545,0.455880545,0.485717388,0.462690577,0.485297958,0.441176155,0.485297958,0.60937864,0.515624146,0.60937864,0.609369019,0.553844791,0.609369019,0.104477612,1
TRAIN_1691,0.8,0.318181818,0.5,0.714285714,1,0.5,0.5,0.741939792,0.154933045,0.446431824,0.532260297,0.651516547,0.526310157,0.74324244,0.26374,0.540545362,0.555558117,0.352944187,0.678157881,0.5,0.329268694,0.492960579,0.555559218,0.777784609,0.812496797,0.733330631,0.482758621,0.662166682,0.108105332,0.483875146,0.699994937,0.409087975,0.373493218,0.688314125,0.632914494,0.616281739,0.260272712,0.479996331,0.391300687,0.670880087,0.723685566,0.763163712,0.0540604821,0.0684949672,0.115939544,0.0135063623,0.119997184,0.436623483,0.585711959,0.529411107,0.529411107,0.529411107,0.585711959,0.537309423,0.602936055,0.529409239,0.602936055,0.734371707,0.609369019,0.734371707,0.73437312,0.646148563,0.73437312,0.0746268657,0
TRAIN_1692,0.6,0.181818182,0.32,0.857142857,0,1,0.5,0.822580825,0.549298338,0.589280293,0.677418325,0.0151539578,0.175433152,0.662163608,0.58242,0.216218145,0.638892411,0.517650792,0.735631576,0.63095534,0.670731306,0.549299607,0.728395469,0.901239881,0.837496541,0.946668153,0.413793103,0.918919193,0.621621066,0.112903416,0.512499367,0.0909120248,0.698800864,0.389610103,0.075947957,0.581392299,0.589045509,0.666674311,0.579709622,0.139234374,0.157903774,0.105265485,0.0945998977,0.109589536,0.086951361,0.040543141,0.133338027,0.563386798,0.714282612,0.676472232,0.676472232,0.676472232,0.714282612,0.701491034,0.691180952,0.573531148,0.691180952,0.468754507,0.343753076,0.468754507,0.406249658,0.184618622,0.406249658,0.104477612,1
TRAIN_1693,0.6,0.340909091,0.52,0,1,0.5,0.5,0.532257526,0.436625598,0.589280293,0.548387784,0.590912231,0.456139037,0.554054536,0.49451,0.716224091,0.666662824,0.399995906,0.609200021,0.511900323,0.524393322,0.676056505,0.641977343,0.629634184,0.650003587,0.85332982,0.465522759,0.716217175,0.513515734,0.548386337,0.550002531,0.378783967,0.614463009,0.63636464,0.607594796,0.639530435,0.643840976,0.559999541,0.565214776,0.594937137,0.657898051,0.565785402,0.108109072,0.0548007956,0.130433636,0.0540495033,0.0133291093,0.563386798,0.628576082,0.632358365,0.632358365,0.632358365,0.628576082,0.656715248,0.632351021,0.647056929,0.632351021,0.640618586,0.624998633,0.640618586,0.64061731,0.615388024,0.64061731,0.0746268657,1
TRAIN_1694,1,0.590909091,0.52,0.785714286,1,0.5,0.5,0.532257526,0.295779322,0.464281811,0.467739703,0.439395684,0.491229948,0.45946653,0.40659,0.500005946,0.569449088,0.482349208,0.632189499,0.476188997,0.414637091,0.577469121,0.567898386,0.65431909,0.637498591,0.57333509,0.448275862,0.459464664,0.337831731,0.41935218,0.537498102,0.5,0.373493218,0.54545856,0.468353161,0.476745838,0.50685231,0.520003669,0.463762886,0.50632013,0.486841352,0.486847341,0.0405394156,0.0548007956,0.101445453,0.0675678926,0.0666690133,0.464785112,0.542858694,0.529411107,0.529411107,0.529411107,0.542858694,0.552242147,0.558819048,0.529409239,0.558819048,0.562496533,0.531242822,0.562496533,0.546872437,0.492301557,0.546872437,0.0746268657,0
TRAIN_1695,0.8,0.454545455,0.5,1,1,1,0.5,0.709676701,0.605634707,0.553568176,0.612908377,0.196966905,0.526310157,0.635133367,0.65934,0.729733265,0.5972195,0.635295442,0.724136837,0.67856699,0.69511914,0.478881738,0.716045313,0.753089456,0.787497053,0.733330631,0.327591724,0.56756565,0.608105332,0.500005887,0.499994937,0.575754642,0.698800864,0.54545856,0.278483269,0.651160249,0.589045509,0.760001835,0.579709622,0.202525799,0.236844214,0.25,0.121618247,0.0548007956,0.0434690863,0.121617396,0.0933389654,0.647892248,0.685717388,0.69118058,0.69118058,0.69118058,0.685717388,0.686569503,0.676468028,0.573531148,0.676468028,0.499994453,0.421868335,0.499994453,0.46874624,0.384611976,0.46874624,0.0895522388,1
TRAIN_1696,0.6,0.340909091,0.32,0.785714286,1,1,0.5,0.919358967,0.521124801,0.589280293,0.693556457,0.181812948,0.175433152,0.702703024,0.64835,0.662163608,0.680553794,0.423526883,0.747126315,0.61904466,0.341462612,0.535208935,0.777774115,0.938272364,0.937495516,0.906661668,0.431028966,0.689186861,0.554052666,0.451613663,0.474996203,0.121216033,0.530125155,0.259736389,0.215189591,0.686049689,0.589045509,0.640002752,0.579709622,0.265817223,0.236844214,0.157898227,0.108109072,0.0684949672,0.130433636,0.121617396,0.0399990613,0.633806292,0.757146735,0.735294446,0.735294446,0.735294446,0.757146735,0.731345288,0.735297958,0.602935019,0.735297958,0.531245493,0.406249658,0.531245493,0.499994531,0.307694012,0.499994531,0.0895522388,1
TRAIN_1697,0.8,0.522727273,0.54,0.357142857,1,0.5,0.5,0.419364532,0.661971077,0.625004554,0.532260297,0.36363741,0.456139037,0.0945998977,0.05495,0.0540604821,0.124995677,0.0235309772,0.0689684344,0.0952336565,0.0853683968,0.028169514,0.395062135,0.259258121,0.387501153,0.4533359,0.56896,0.41892426,0.337831731,0.564517079,0.2,0.333333333,0.0602398273,0.324678765,0.0379739785,0.0116298134,0.410965997,0.146670642,0.188408935,0.0506286332,0.0789518871,0.0657854017,0.729733265,0.849315894,0.797095906,0.689185289,0.746664789,0.11267736,0.157135878,0.161758296,0.161758296,0.161758296,0.157135878,0.179103141,0.161765986,0.161758865,0.161765986,0.140624133,0.125004102,0.140624133,0.125004102,0.107689581,0.125004102,0.76119403,0
TRAIN_1698,1,0.5,0.44,0.428571429,0,0.5,0.5,0.612909688,0.211269415,0.392857577,0.338709162,0.575758274,0.350877005,0.662163608,0.36264,0.527036187,0.458332853,0.364704558,0.448273674,0.571422653,0.329268694,0.380282523,0.543209063,0.740741879,0.662498334,0.559999595,0.293097931,0.43243435,0.337831731,0.661289753,0.562496836,0.287871942,0.216871764,0.402602994,0.594940516,0.279071801,0.356170531,0.413340366,0.376805841,0.632902979,0.618416383,0.578949114,0.108109072,0.095895365,0.0289881832,0.0540495033,0.0799981227,0.366193708,0.457141306,0.411766678,0.411766678,0.411766678,0.457141306,0.432836322,0.485297958,0.426468852,0.485297958,0.60937864,0.515624146,0.60937864,0.624998633,0.538458982,0.624998633,0.0746268657,0
TRAIN_1699,0.8,0.386363636,0.48,0,1,0.5,1,0.548394636,0.619721476,0.767853023,0.59678089,0.560604316,0.438598932,0.729733265,0.65934,0.513515121,0.805560999,0.494119815,0.678157881,0.654755986,0.658537388,0.802825233,0.703706145,0.740741879,0.587499103,0.666663289,0.534488276,0.635136368,0.662157999,0.41935218,0.637503164,0.363637342,0.746986436,0.558440412,0.632914494,0.686049689,0.712329555,0.693334404,0.681161512,0.607588662,0.644733679,0.394734515,0.0135091746,0.0136941715,0.115939544,0.0135063623,0.106668075,0.633806292,0.714282612,0.720586099,0.720586099,0.720586099,0.714282612,0.746266819,0.735297958,0.735290013,0.735297958,0.687500693,0.671876538,0.687500693,0.656246924,0.569230599,0.656246924,0.0597014925,0
TRAIN_1700,0.6,0.613636364,0.62,0.0714285714,1,1,0.5,0.419364532,0.464788431,0.446431824,0.419357242,0.727274821,0.614032084,0.567575603,0.52747,0.756763506,0.611110471,0.517650792,0.49425263,0.392855663,0.426831008,0.478881738,0.641977343,0.518516241,0.575004356,0.559999595,0.534488276,0.540545471,0.5675684,0.58064782,0.524993672,0.636362658,0.578310727,0.688314125,0.696208172,0.534883975,0.356170531,0.613331193,0.507247423,0.746834302,0.750002862,0.723683629,0.0810788313,0.123283708,0.0434690863,0.0540495033,0,0.549300843,0.557146735,0.558827803,0.558827803,0.558827803,0.557146735,0.552242147,0.544117007,0.558823845,0.544117007,0.687500693,0.656246924,0.687500693,0.703124829,0.723077605,0.703124829,0.0746268657,1
TRAIN_1701,0.8,0.613636364,0.5,0.0714285714,1,1,1,0.67742474,0.281692553,0.642854541,0.548387784,0.772725179,0.70175401,0.675684675,0.27473,0.837842337,0.805560999,0.423526883,0.62069476,0.511900323,0.317074777,0.816904075,0.69135599,0.716056973,0.787497053,0.653327794,0.56896,0.540545471,0.364863199,0.74194346,0.662501898,0.666666667,0.602408755,0.753245463,0.73418215,0.627911552,0.452056844,0.466672018,0.681161512,0.759485828,0.828943302,0.789480083,0.108109072,0.123283708,0.144927727,0.0675678926,0.0666690133,0.549300843,0.628576082,0.617650017,0.617650017,0.617650017,0.628576082,0.656715248,0.676468028,0.691178839,0.676468028,0.796873787,0.781251025,0.796873787,0.812499316,0.799995569,0.812499316,0.119402985,1
TRAIN_1702,1,0.227272727,0.26,0.714285714,1,1,0.5,0.419364532,0.0845099068,0.392857577,0.370964136,0.696966905,0.385967916,0.662163608,0.27473,0.662163608,0.5972195,0.199997953,0.459768413,0.333333333,0.268299108,0.267604467,0.543209063,0.567906548,0.550004612,0.4533359,0.603453793,0.797297982,0.0135054638,0.548386337,0.537498102,0.348479959,0.228915536,0.480516183,0.721516731,0.511624348,0.328772798,0.359997248,0.347828179,0.64556577,0.776320158,0.75,0.0135091746,0,0.0289881832,0.0270247516,0.119997184,0.380279663,0.485717388,0.441172197,0.441172197,0.441172197,0.485717388,0.462690577,0.514702042,0.485287329,0.514702042,0.687500693,0.593750342,0.687500693,0.703124829,0.661534372,0.703124829,0.0597014925,0
TRAIN_1703,1,0.704545455,0.6,0.0714285714,1,0.5,0.5,0.661298759,0.169019814,0.464281811,0.435484729,0.742428779,0.684203204,0.554054536,0.2967,0.851351512,0.722226705,0.317642603,0.517242109,0.285711327,0.243900297,0.507051252,0.703706145,0.666666667,0.80000205,0.506667748,0.344827586,0.41892426,0.202694931,0.725812719,0.674996203,0.7121173,0.373493218,0.584415154,0.708862452,0.313950311,0.301375065,0.413340366,0.391300687,0.708857194,0.802626006,0.763163712,0.0405394156,0.095895365,0.0289881832,0.0270247516,0.133338027,0.450709439,0.514282612,0.485297241,0.485297241,0.485297241,0.514282612,0.522387893,0.558819048,0.558823845,0.558819048,0.734371707,0.687495215,0.734371707,0.765621411,0.753849221,0.765621411,0.0746268657,0
TRAIN_1704,0.4,0.613636364,0.54,0.0714285714,1,0.5,0.5,0.322586389,0.183095878,0.374995446,0.370964136,0.742428779,0.578941173,0.405406048,0.2967,0.797302922,0.555558117,0.32941321,0.49425263,0.38095534,0.341462612,0.549299607,0.592587709,0.456788605,0.499994875,0.386668558,0.482758621,0.500005068,0.337831731,0.483875146,0.499994937,0.60605865,0.325297164,0.688314125,0.696208172,0.267441988,0.328772798,0.359997248,0.434785224,0.708857194,0.802626006,0.776316371,0.0135091746,0.123283708,0,0.040543141,0.0799981227,0.408451573,0.428565224,0.426475026,0.426475026,0.426475026,0.428565224,0.447757853,0.455882993,0.499994632,0.455882993,0.640618586,0.656246924,0.640618586,0.671876538,0.723077605,0.671876538,0.0746268657,0
TRAIN_1705,0.8,0.181818182,0.42,0.785714286,1,0.5,0.5,0.645161649,0.535211569,0.767853023,0.774193892,0.439395684,0.578941173,0.756763506,0.59341,0.351357458,0.805560999,0.647055813,0.81609475,0.702377993,0.707324033,0.760565047,0.839502917,0.777784609,0.675003331,0.85332982,0.603453793,0.959459596,0.621621066,0.709681977,0.849997469,0.39394135,0.626506782,0.675321235,0.49367286,0.627911552,0.726034175,0.400004587,0.695644329,0.531645712,0.539475944,0.394734515,0.0135091746,0.123283708,0.0579631779,0.108111034,0.0399990613,0.619720337,0.771423918,0.750002794,0.750002794,0.750002794,0.771423918,0.791042604,0.794117007,0.764704619,0.794117007,0.718751733,0.671876538,0.718751733,0.656246924,0.523073174,0.656246924,0.0895522388,0
TRAIN_1706,0.6,0.568181818,0.54,0.357142857,1,0.5,0.5,0.419364532,0.507048736,0.482143941,0.51613281,0.196966905,0.315786094,0.0810907231,0.05495,0.0810907231,0.166668588,0.0235309772,0,0.0595223299,0.0609805622,0.0422601865,0.111107449,0.172835331,0.162503459,0.266669369,0.172413793,0.202702018,0.256757867,0.338710247,0.0249987344,0.454538609,0.0361418,0.194805051,0.0253085595,0.0232486966,0.219181865,0.159994955,0.0579673535,0.0506286332,0.0789518871,0.0394690305,0.729733265,0.698631788,0.681156362,0.581074255,0.73333568,0.0281719103,0.0428532653,0.0441138668,0.0441138668,0.0441138668,0.0428532653,0.0597085096,0.0294149654,0.0588184775,0.0294149654,0.03125104,0.0468779053,0.03125104,0.031248291,0.0615432331,0.031248291,0.656716418,0
TRAIN_1707,0.8,0.409090909,0.34,0.285714286,1,0.5,0.5,0.580646597,0.436625598,0.607142423,0.532260297,0.484846042,0.403508021,0.540545362,0.51648,0.500005946,0.666662824,0.541181769,0.655168403,0.63095534,0.573168992,0.760565047,0.604937865,0.666666667,0.675003331,0.626666937,0.482758621,0.662166682,0.513515734,0.403221439,0.775001266,0.257578691,0.493972873,0.480516183,0.556966537,0.604651925,0.589045509,0.679998624,0.507247423,0.43037718,0.618416383,0.552632742,0.108109072,0.095895365,0.0724572695,0.0810742549,0.0399990613,0.535214888,0.614288041,0.617650017,0.617650017,0.617650017,0.614288041,0.641793718,0.647053062,0.647056929,0.647053062,0.656249653,0.609369019,0.656249653,0.624998633,0.507687366,0.624998633,0.0895522388,0
TRAIN_1708,0.8,0.545454545,0.5,0,1,0.5,0.5,0.548394636,0.478875199,0.607142423,0.51613281,0.621208632,0.491229948,0.554054536,0.53846,0.581084777,0.680553794,0.529411163,0.597705282,0.48808932,0.621955637,0.690147177,0.666666667,0.64198176,0.662498334,0.599995947,0.465522759,0.56756565,0.486484266,0.451613663,0.612494305,0.439391983,0.614463009,0.558440412,0.607594796,0.651160249,0.616443243,0.666674311,0.579709622,0.670880087,0.69736827,0.644734515,0.027030241,0.0136941715,0.130433636,0.0675678926,0.0666690133,0.563386798,0.628576082,0.632358365,0.632358365,0.632358365,0.628576082,0.656715248,0.647053062,0.647056929,0.647053062,0.671869626,0.656246924,0.671869626,0.671876538,0.630762755,0.671876538,0.0597014925,0
TRAIN_1709,0.6,0.477272727,0.52,0.357142857,1,0.5,0.5,0.354838351,0.450701662,0.464281811,0.451612216,0.424241726,0.385967916,0.0945998977,0.07692,0.0540604821,0.152777618,0.0705929315,0.114936816,0.107144337,0.0731744795,0.21127727,0.148146927,0.34568091,0.362501409,0.346662073,0.258626207,0.351353543,0.243242133,0.564517079,0.0624917734,0.31817595,0.0722940819,0.142855566,0.0632936773,0.03487851,0.136988666,0.159994955,0.10145189,0.0632914245,0.0657989629,0.0789491136,0.675672783,0.643830993,0.666662271,0.635135785,0.680007509,0.0704194941,0.0999945714,0.0882389101,0.0882389101,0.0882389101,0.0999945714,0.104484295,0.102936055,0.0882330839,0.102936055,0.0937531201,0.062496582,0.0937531201,0.0781261963,0.0615432331,0.0781261963,0.641791045,1
TRAIN_1710,1,0.204545455,0.4,0.571428571,0,0.5,0.5,0.612909688,0.478875199,0.357145459,0.500005323,0.227274821,0.315786094,0.662163608,0.61538,0.283787801,0.374998559,0.470588837,0.632189499,0.464288673,0.69511914,0.21127727,0.580248541,0.716056973,0.687498078,0.666663289,0.517241379,0.783787893,0.378378934,0.354840989,0.649997469,0.257578691,0.566266955,0.27272928,0.303791828,0.686049689,0.438363731,0.573335321,0.304343642,0.518982921,0.157903774,0.157898227,0.0405394156,0.095895365,0.115939544,0,0.053339904,0.521128933,0.614288041,0.588233322,0.588233322,0.588233322,0.614288041,0.567163678,0.588234014,0.455883458,0.588234014,0.499994453,0.343753076,0.499994453,0.453127563,0.292308204,0.453127563,0.0597014925,0
TRAIN_1711,1,0.636363636,0.44,0.0714285714,1,0.5,0.5,0.306460408,0.0845099068,0.0357121173,0.177423647,0.530307916,0.438598932,0.175678729,0.21978,0.621624193,0.166668588,0.282351255,0.31034738,0.214288673,0.243900297,0.183107756,0.444440782,0.493831335,0.449995388,0.373333063,0.24137931,0.445944439,0.175673733,0.629040044,0.474996203,0.484842617,0.228915536,0.441559588,0.50632714,0.209303851,0.246579598,0.426664679,0.362323025,0.620251453,0.578946163,0.552632742,0.0945998977,0.0684949672,0.0434690863,0.0810742549,0.0133291093,0.267602303,0.271429347,0.264705554,0.264705554,0.264705554,0.271429347,0.268654712,0.279414965,0.279406555,0.279414965,0.437503467,0.406249658,0.437503467,0.46874624,0.523073174,0.46874624,0.0447761194,0
